DATAFLOW,LAST UPDATE,freq,unit,inet_tec,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Estonia,2018,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Greece,2013,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Greece,2014,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Greece,2015,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Greece,2016,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Greece,2017,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Greece,2018,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Spain,2013,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Spain,2014,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Spain,2015,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Spain,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Spain,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Spain,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,European Union - 27 countries (from 2020),2013,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,European Union - 27 countries (from 2020),2014,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,European Union - 27 countries (from 2020),2015,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,European Union - 27 countries (from 2020),2016,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,European Union - 27 countries (from 2020),2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,European Union - 27 countries (from 2020),2018,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Finland,2013,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Finland,2014,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Finland,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Finland,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Finland,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Finland,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,France,2013,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,France,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,France,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,France,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,France,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,France,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Croatia,2013,97.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Croatia,2014,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Croatia,2015,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Croatia,2016,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Croatia,2017,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Croatia,2018,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Hungary,2013,98.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Hungary,2014,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Hungary,2015,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Hungary,2016,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Hungary,2017,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Hungary,2018,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Ireland,2013,97.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Ireland,2014,97.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Ireland,2015,97.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Ireland,2016,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Ireland,2017,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Ireland,2018,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Iceland,2013,97.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Iceland,2014,97.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Iceland,2015,97.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Iceland,2016,98.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Iceland,2017,98.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Iceland,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Italy,2013,98.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Italy,2014,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Italy,2015,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Italy,2016,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Italy,2017,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Italy,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Lithuania,2013,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Lithuania,2014,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Lithuania,2015,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Lithuania,2016,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Lithuania,2017,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Lithuania,2018,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Luxembourg,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Luxembourg,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Luxembourg,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Luxembourg,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Luxembourg,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Luxembourg,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Latvia,2013,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Latvia,2014,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Latvia,2015,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Latvia,2016,96.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Latvia,2017,98.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Latvia,2018,98.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Malta,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Malta,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Malta,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Malta,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Malta,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Malta,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Netherlands,2013,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Netherlands,2014,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Netherlands,2015,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Netherlands,2016,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Netherlands,2017,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Netherlands,2018,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Norway,2013,98.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Norway,2014,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Norway,2015,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Norway,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Norway,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Norway,2018,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Poland,2013,98.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Poland,2014,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Poland,2015,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Poland,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Poland,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Poland,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Portugal,2013,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Portugal,2014,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Portugal,2015,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Portugal,2016,99.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Portugal,2017,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Portugal,2018,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Romania,2013,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Romania,2014,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Romania,2015,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Romania,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Romania,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Romania,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Sweden,2013,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Sweden,2014,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Sweden,2015,99.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Sweden,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Sweden,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Sweden,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovenia,2013,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovenia,2014,99.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovenia,2015,99.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovenia,2016,99.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovenia,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovenia,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovakia,2013,93.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovakia,2014,95.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovakia,2015,95.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovakia,2016,95.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovakia,2017,98.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,Slovakia,2018,98.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,United Kingdom,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,United Kingdom,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,United Kingdom,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,United Kingdom,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,United Kingdom,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Broadband,Total,United Kingdom,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2013,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2014,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2015,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2016,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2017,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2018,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2019,99.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2020,98.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2021,99,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2022,99.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Austria,2023,99.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2013,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2014,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2015,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2016,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2017,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2018,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2020,99.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Fixed broadband,Total,Belgium,2021,99.7,,
