DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2015,21.86,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2016,24.70,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2017,20.90,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2018,21.98,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2019,26.87,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2020,27.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2021,22.21,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2022,21.26,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2023,21.15,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Czechia,2024,20.53,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2010,19.88,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2011,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2012,19.44,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2013,19.95,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2014,20.67,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2015,22.35,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2016,25.16,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2017,22.14,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2018,17.94,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2019,16.33,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2020,15.86,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2021,17.52,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2022,18.36,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2023,17.38,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Germany,2024,18.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2010,23.52,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2011,20.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2012,23.59,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2013,24.83,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2014,24.23,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2015,23.48,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2016,25.14,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2017,25.83,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2018,28.87,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2019,30.80,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2020,36.33,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2021,35.64,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2022,32.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2023,33.88,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Denmark,2024,36.58,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,11.86,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,10.90,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,11.67,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,11.69,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,12.68,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,From 10 to 49 persons employed,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,14.79,,
